AAPL,BND,EEM,GLD,JPM,SPY,TSM,XOM
55.29805374145508,69.85226440429688,35.21064758300781,140.80999755859375,96.35799407958984,267.3997497558594,43.52405548095703,50.7025260925293
56.76888656616211,69.59571075439453,35.776485443115234,140.02999877929688,97.98633575439453,270.1719055175781,43.95991897583008,51.24484634399414
56.68718338012695,69.71159362792969,35.622161865234375,140.58999633789062,98.24786376953125,269.8710021972656,44.395782470703125,51.3934326171875
56.55500030517578,69.52950286865234,35.93938446044922,139.61000061035156,101.20923614501953,272.54266357421875,44.82275390625,51.57170867919922
56.32667922973633,69.60396575927734,36.04225540161133,140.41000366210938,100.97298431396484,272.10498046875,44.59147262573242,50.68767547607422
56.545379638671875,69.60396575927734,36.17942810058594,140.61000061035156,101.53826904296875,272.9074401855469,44.25346374511719,50.62080764770508
56.81696319580078,69.63710021972656,35.99081802368164,140.4600067138672,101.7154312133789,271.7129211425781,43.83539581298828,50.227081298828125
57.80231857299805,69.4715347290039,36.31660842895508,139.7899932861328,104.23806762695312,273.5549011230469,44.47583770751953,51.06654739379883
57.670135498046875,69.59571075439453,36.34232711791992,140.1999969482422,105.28427124023438,272.66131591796875,45.045127868652344,51.32655715942383
58.44399642944336,69.62879943847656,36.350894927978516,140.52999877929688,105.56267547607422,273.45458984375,44.6270751953125,51.81687545776367
58.540138244628906,69.63710021972656,36.350894927978516,141.52999877929688,105.48674011230469,273.9014587402344,45.32088088989258,51.32655715942383
59.26112747192383,69.52117919921875,36.60810089111328,141.86000061035156,106.33043670654297,275.0229187011719,45.48099899291992,51.44542694091797
59.854766845703125,69.37223052978516,36.82243347167969,140.63999938964844,106.73541259765625,276.57318115234375,45.64111328125,50.992252349853516
58.47043228149414,69.38877868652344,36.63380813598633,140.25,106.66791534423828,276.4911193847656,45.78343200683594,50.84367752075195
58.46323776245117,69.61225128173828,36.79671096801758,141.02000427246094,106.07733917236328,277.3392333984375,46.17481994628906,50.308799743652344
59.785064697265625,69.9433364868164,36.505210876464844,142.42999267578125,105.39392852783203,276.6005859375,45.925743103027344,50.197364807128906
61.481807708740234,69.88111877441406,37.05390930175781,142.55999755859375,107.82376861572266,279.1629638671875,46.34381866455078,51.70543670654297
61.88555145263672,69.68205261230469,37.42256546020508,142.14999389648438,108.68435668945312,280.28460693359375,47.580257415771484,53.243221282958984
61.7966423034668,69.44149780273438,37.63689041137695,139.85000610351562,108.92056274414062,279.9746398925781,47.633628845214844,54.29814529418945
61.82307815551758,69.59078216552734,37.51686477661133,140.4499969482422,109.08930969238281,280.03839111328125,47.713687896728516,53.1095085144043
62.53659439086914,69.23413848876953,37.79121398925781,138.27000427246094,109.67987823486328,281.0232849121094,47.74037551879883,54.23870849609375
62.70773696899414,69.16781616210938,37.448280334472656,137.38999938964844,110.00049591064453,281.7162780761719,46.99317932128906,53.20866394042969
